Joplo Bartu,LB,ACT,1
Owa Odighizuwa,DL,ACT,22
Romeo Okwara,DL,ACT,22
Paul Perkins,RB,ACT,22
Jason Pierre-Paul,DL,ACT,22
Justin Pugh,OL,ACT,22
Bobby Rainey,RB,ACT,22
Weston Richburg,OL,ACT,22
Keenan Robinson,LB,ACT,22
Dominique Rodgers-Cromartie,DB,ACT,22
Coty Sensabaugh,DB,ACT,22
Sterling Shepard,WR,ACT,22
Kelvin Sheppard,LB,ACT,22
Deontae Skinner,LB,ACT,22
J.T. Thomas,LB,RES,22
Robert Thomas,DL,ACT,22
Darian Thompson,DB,ACT,22
Mykkele Thompson,DB,RES,22
Will Tye,TE,ACT,22
Uani' Unga,LB,RES,22
Shane Vereen,RB,RES,22
Olivier Vernon,DL,ACT,22
Trevin Wade,DB,ACT,22
Nikita Whitlock,RB,SUS,22
Brad Wing,P,ACT,22
Kerry Wynn,DL,ACT,22
Antonio Allen,DB,ACT,23
Robby Anderson,WR,ACT,23
Brandon Bostick,TE,ACT,23
Braedon Bowman,TE,RES,23
Juston Burris,DB,ACT,23
James Carpenter,OL,ACT,23
Bruce Carter,LB,ACT,23
Mike Catapano,LB,ACT,23
Ryan Clady,OL,ACT,23
Kellen Davis,TE,ACT,23
Titus Davis,WR,EXE,23
Eric Decker,WR,RES,23
Dakota Dozier,OL,ACT,23
Lac Edwards,P,ACT,23
Quincy Enunwa,WR,ACT,23
Ryan Fitzpatrick,QB,ACT,23
Nick Folk,K,ACT,23
Matt Forte,RB,ACT,23
Breno Giacomini,OL,ACT,23
Marcus Gilchrist,DB,ACT,23
Christian Hackenberg,QB,ACT,23
David Harris,LB,ACT,23
Ben Ijalana,OL,ACT,23
Jarvis Jenkins,DL,ACT,23
Jordan Jenkins,LB,ACT,23
Wesley Johnson,OL,ACT,23
Taiwan Jones,LB,ACT,23
Darron Lee,LB,ACT,23
Nick Mangold,OL,ACT,23
Brandon Marshall,WR,ACT,23
Jalin Marshall,WR,ACT,23
Nick Marshall,DB,ACT,23
Josh Martin,LB,ACT,23
Lorenzo Mauldin,LB,ACT,23
Steve McLendon,DL,ACT,23
Rontez Miles,DB,ACT,23
Romar Morris,RB,RES,23
Julien Obioha,DL,RES,23
Victor Ochi,LB,ACT,23
Charone Peake,WR,ACT,23
Bryce Petty,QB,ACT,23
Bilal Powell,RB,ACT,23
Calvin Pryor,DB,ACT,23
Tanner Purdum,OL,ACT,23
Brent Qvale,OL,ACT,23
Darrelle Revis,DB,ACT,23
Sheldon Richardson,DL,ACT,23
Darryl Roberts,DB,ACT,23
Austin Seferian-Jenkins,TE,ACT,23
Brandon Shell,OL,ACT,23
Deon Simon,DL,ACT,23
Buster Skrine,DB,ACT,23
Devin Smith,WR,PUP,23
Geno Smith,QB,RES,23
C.J. Spiller,RB,ACT,23
Julian Stanford,LB,ACT,23
Lawrence Thomas,DL,RES,23
Muhammad Wilkerson,DL,ACT,23
Leonard Williams,DL,ACT,23
Marcus Williams,DB,ACT,23
Brian Winters,OL,ACT,23
Vadal Alexander,OL,ACT,24
Nate Allen,DB,ACT,24
David Amerson,DB,ACT,24
Denico Autry,DL,ACT,24
Neiron Ball,LB,RES,24
Daren Bates,LB,ACT,24
Shilique Calhoun,LB,ACT,24
Derek Carr,QB,ACT,24
T.J. Carrie,DB,ACT,24
Jon Condo,OL,ACT,24
Connor Cook,QB,ACT,24
Amari Cooper,WR,ACT,24
Michael Crabtree,WR,ACT,24
Mario Edwards,DL,RES,24
SaQwan Edwards,DB,RES,24
Justin Ellis,DL,ACT,24
Jon Feliciano,OL,ACT,24
Antonio Hamilton,DB,ACT,24
D.J. Hayden,DB,ACT,24
Ben Heeney,LB,RES,24
Andre Holmes,WR,ACT,24
Gabe Holmes,TE,RES,24
Johnny Holton,WR,ACT,24
Austin Howard,OL,ACT,24
Rodney Hudson,OL,ACT,24
Bruce Irvin,LB,ACT,24
Gabe Jackson,OL,ACT,24
Cory James,LB,ACT,24
Sebastian Janikowski,K,ACT,24
Taiwan Jones,RB,ACT,24
Karl Joseph,DB,ACT,24
Marquette King,P,ACT,24
Denver Kirkland,OL,ACT,24
Darius Latham,DL,ACT,24
Khalil Mack,DL,ACT,24
Matt McCants,OL,ACT,24
Dexter McDonald,DB,ACT,24
Stacy McGee,DL,ACT,24
Keith McGill,DB,ACT,24
Matt McGloin,QB,ACT,24
Latavius Murray,RB,ACT,24
Reggie Nelson,DB,ACT,24
Ryan O'Malley,TE,ACT,24
Jamize Olawale,RB,ACT,24
Kelechi Osemele,OL,ACT,24
Donald Penn,OL,ACT,24
Jalen Richard,RB,ACT,24
Perry Riley,LB,ACT,24
Mychal Rivera,TE,ACT,24
Seth Roberts,WR,ACT,24
Aldon Smith,LB,SUS,24
Lee Smith,TE,RES,24
Malcolm Smith,LB,ACT,24
Sean Smith,DB,ACT,24
Brynden Trawick,DB,ACT,24
Clive Walford,TE,ACT,24
Jihad Ward,DL,ACT,24
DeAndre Washington,RB,ACT,24
Menelik Watson,OL,ACT,24
Dan Williams,DL,ACT,24
Nelson Agholor,WR,ACT,25
Beau Allen,DL,ACT,25
Josh Andrews,OL,ACT,25
Allen Barbre,OL,ACT,25
Kenjon Barner,RB,ACT,25
Connor Barwin,DL,ACT,25
Nigel Bradham,LB,ACT,25
Bryan Braman,DL,ACT,25
Brandon Brooks,OL,ACT,25
Ron Brooks,DB,RES,25
Terrence Brooks,DB,ACT,25
Trey Burton,TE,ACT,25
Nolan Carroll,DB,ACT,25
Brent Celek,TE,ACT,25
Fletcher Cox,DL,ACT,25
Vinny Curry,DL,ACT,25
Chase Daniel,QB,ACT,25
Jon Dorenbos,OL,ACT,25
Zach Ertz,TE,ACT,25
Najee Goode,LB,ACT,25
Dillon Gordon,OL,ACT,25
Brandon Graham,DL,ACT,25
Dorial Green-Beckham,WR,ACT,25
Kamu Grugier-Hill,LB,ACT,25
Taylor Hart,DL,ACT,25
Jordan Hicks,LB,ACT,25
Malcolm Jenkins,DB,ACT,25
Lane Johnson,OL,SUS,25
Donnie Jones,P,ACT,25
Jason Kelce,OL,ACT,25
Mychal Kendricks,LB,ACT,25
Bennie Logan,DL,ACT,25
Chris Maragos,DB,ACT,25
Ryan Mathews,RB,ACT,25
Jordan Matthews,WR,ACT,25
Alex McCalister,DL,RES,25
Leodis McKelvin,DB,ACT,25
Rodney McLeod,DB,ACT,25
Steven Means,DL,ACT,25
Jalen Mills,DB,ACT,25
Jason Peters,OL,ACT,25
Isaac Seumalo,OL,ACT,25
Wendell Smallwood,RB,ACT,25
C.J. Smith,DB,ACT,25
Marcus Smith,DL,ACT,25
Darren Sproles,RB,ACT,25
Caleb Sturgis,K,ACT,25
Matt Tobin,OL,ACT,25
Bryce Treggs,WR,ACT,25
Stephen Tulloch,LB,ACT,25
Destiny Vaeao,DL,ACT,25
Halapoulivaati Vaitai,OL,ACT,25
Joe Walker,LB,RES,25
Jaylen Watkins,DB,ACT,25
Carson Wentz,QB,ACT,25
Stefen Wisniewski,OL,ACT,25
Connor Wujciak,DL,RES,25
Cortez Allen,DB,RES,26
Kevin Anderson,LB,RES,26
Le'Veon Bell,RB,ACT,26
Jordan Berry,P,ACT,26
Chris Boswell,K,ACT,26
Antonio Brown,WR,ACT,26
Martavis Bryant,WR,SUS,26
Artie Burns,DB,ACT,26
Anthony Chickillo,LB,ACT,26
Sammie Coates,WR,ACT,26
Ross Cockrell,DB,ACT,26
Jordan Dangerfield,DB,ACT,26
Sean Davis,DB,ACT,26
David DeCastro,OL,ACT,26
Bud Dupree,LB,RES,26
B.J. Finney,OL,ACT,26
L.J. Fort,LB,ACT,26
Ramon Foster,OL,ACT,26
William Gay,DB,ACT,26
Justin Gilbert,DB,ACT,26
Marcus Gilbert,OL,ACT,26
Robert Golden,DB,ACT,26
Senquez Golson,DB,RES,26
Ladarius Green,TE,PUP,26
Xavier Grimble,TE,ACT,26
Cobi Hamilton,WR,ACT,26
Javon Hargrave,DL,ACT,26
Ryan Harris,OL,RES,26
James Harrison,LB,ACT,26
Jerald Hawkins,OL,RES,26
Cameron Heyward,DL,ACT,26
Darrius Heyward-Bey,WR,ACT,26
Chris Hubbard,OL,ACT,26
Jesse James,TE,ACT,26
David Johnson,TE,ACT,26
Steven Johnson,LB,ACT,26
Jarvis Jones,LB,ACT,26
Landry Jones,QB,ACT,26
Cole Manhart,OL,RES,26
Tyler Matakevich,LB,ACT,26
Ricardo Mathews,DL,ACT,26
Dan McCullers-Sanders,DL,ACT,26
Zach Mettenberger,QB,ACT,26
Brian Mihalik,OL,ACT,26
Mike Mitchell,DB,ACT,26
Arthur Moats,LB,ACT,26
Roosevelt Nix-Jones,RB,ACT,26
Maurkice Pouncey,OL,ACT,26
Ben Roethlisberger,QB,ACT,26
Eli Rogers,WR,ACT,26
Canaan Severin,WR,RES,26
Ryan Shazier,LB,ACT,26
Shamarko Thomas,DB,ACT,26
Lawrence Timmons,LB,ACT,26
Fitzgerald Toussaint,RB,ACT,26
Stephon Tuitt,DL,ACT,26
Valerian Ume-Ezeoke,OL,RES,26
Alejandro Villanueva,OL,ACT,26
Cody Wallace,OL,ACT,26
L.T. Walton,DL,ACT,26
Greg Warren,OL,ACT,26
Markus Wheaton,WR,ACT,26
DeAngelo Williams,RB,ACT,26
Vince Williams,LB,ACT,26
Jahleel Addae,DB,ACT,27
Keenan Allen,WR,RES,27
Jeremiah Attaochu,LB,ACT,27
Joe Barksdale,OL,ACT,27
Travis Benjamin,WR,ACT,27
Joey Bosa,DL,ACT,27
Jatavis Brown,LB,ACT,27
Tyreek Burwell,OL,ACT,27
Jeremy Butler,WR,ACT,27
Zamir Carlis,DL,RES,27
Donavon Clark,OL,RES,27
Kellen Clemens,QB,ACT,27
Asante Cleveland,TE,ACT,27
Jeff Cumberland,TE,RES,27
King Dunlap,OL,ACT,27
Nick Dzubnar,LB,RES,27
Kyle Emanuel,LB,ACT,27
Kenneth Farrow,RB,ACT,27
Brandon Flowers,DB,ACT,27
D.J. Fluker,OL,ACT,27
Orlando Franklin,OL,ACT,27
Antonio Gates,TE,ACT,27
Melvin Gordon,RB,ACT,27
Chris Hairston,OL,ACT,27
Casey Hayward,DB,ACT,27
Brock Hekking,LB,RES,27
Hunter Henry,TE,ACT,27
Javontee Herndon,WR,RES,27
Melvin Ingram,LB,ACT,27
Dontrelle Inman,WR,ACT,27
Steve Johnson,WR,RES,27
Tyler Johnstone,OL,RES,27
Drew Kaser,P,ACT,27
Josh Lambo,K,ACT,27
Chris Landrum,LB,ACT,27
Sean Lissemore,DL,RES,27
Corey Liuget,DL,ACT,27
Dwight Lowery,DB,ACT,27
Craig Mager,DB,ACT,27
Dexter McCluster,WR,ACT,27
Dexter McCoil,DB,ACT,27
Sean McGrath,TE,ACT,27
Brandon Mebane,DL,ACT,27
Branden Oliver,RB,RES,27
Tenny Palepoi,DL,ACT,27
Joshua Perry,LB,ACT,27
Denzel Perryman,LB,ACT,27
Adrian Phillips,DB,ACT,27
Darius Philon,DL,ACT,27
Spencer Pulley,OL,ACT,27
Caraun Reid,DL,RES,27
Philip Rivers,QB,ACT,27
Matt Slauson,OL,ACT,27
Damion Square,DL,ACT,27
Darrell Stuckey,DB,ACT,27
Manti Te'o,LB,RES,27
Korey Toomer,LB,ACT,27
Max Tuerk,OL,ACT,27
Jason Verrett,DB,RES,27
Chris Watt,OL,PUP,27
Derek Watt,RB,ACT,27
Griff Whalen,WR,ACT,27
Kenny Wiggins,OL,ACT,27
Steve Williams,DB,ACT,27
Tourek Williams,LB,ACT,27
Trevor Williams,DB,ACT,27
Tyrell Williams,WR,ACT,27
Mike Windt,OL,ACT,27
Danny Woodhead,RB,RES,27
Carlos Wray,DL,RES,27
Arik Armstead,DL,ACT,28
Ray-Ray Armstrong,LB,RES,28
Zane Beadles,OL,ACT,28
Blake Bell,TE,ACT,28
Nick Bellore,LB,ACT,28
Antoine Bethea,DB,ACT,28
Ronald Blair,DL,ACT,28
NaVorro Bowman,LB,RES,28
Tramaine Brock,DB,ACT,28
Ahmad Brooks,LB,ACT,28
Trent Brown,OL,ACT,28
DeForest Buckner,DL,ACT,28
Aaron Burbridge,WR,ACT,28
Tank Carradine,LB,ACT,28
Garrett Celek,TE,ACT,28
Marcus Cromartie,DB,ACT,28
Anthony Davis,OL,EXE,28
Chris Davis,DB,RES,28
Mike Davis,RB,ACT,28
Phil Dawson,K,ACT,28
Quinton Dial,DL,ACT,28
Glenn Dorsey,DL,ACT,28
Shaun Draughn,RB,ACT,28
Bruce Ellington,WR,RES,28
Blaine Gabbert,QB,ACT,28
Joshua Garnett,OL,ACT,28
Je'Ron Hamm,TE,ACT,28
Eli Harold,LB,ACT,28
DuJuan Harris,RB,ACT,28
Gerald Hodges,LB,ACT,28
Carlos Hyde,RB,ACT,28
Tony Jerod-Eddie,DL,ACT,28
Dontae Johnson,DB,ACT,28
Colin Kaepernick,QB,ACT,28
Jeremy Kerley,WR,ACT,28
Daniel Kilgore,OL,ACT,28
Thad Lewis,QB,RES,28
Aaron Lynch,LB,ACT,28
Keshawn Martin,WR,ACT,28
Marcus Martin,OL,ACT,28
Vance McDonald,TE,ACT,28
Kyle Nelson,OL,ACT,28
Quinton Patton,WR,ACT,28
Bradley Pinion,P,ACT,28
Christian Ponder,QB,ACT,28
Mike Purcell,DL,ACT,28
Keith Reaser,DB,ACT,28
Will Redmond,DB,RES,28
Eric Reid,DB,ACT,28
Rashard Robinson,DB,ACT,28
Eric Rogers,WR,RES,28
JaCorey Shepherd,DB,ACT,28
Shayne Skov,LB,ACT,28
Torrey Smith,WR,ACT,28
Joe Staley,OL,ACT,28
Rod Streater,WR,ACT,28
Jaquiski Tartt,DB,ACT,28
John Theus,OL,ACT,28
Andrew Tiller,OL,ACT,28
Jimmie Ward,DB,ACT,28
Michael Wilhoite,LB,ACT,28
Cliff Avril,DL,ACT,29
Doug Baldwin,WR,ACT,29
Tavaris Barnes,DL,RES,29
Michael Bennett,DL,ACT,29
Trevone Boykin,QB,ACT,29
Justin Britt,OL,ACT,29
Kam Chancellor,DB,ACT,29
Frank Clark,DL,ACT,29
Alex Collins,RB,ACT,29
Brandon Cottom,TE,RES,29
Brock Coyle,LB,ACT,29
DeAndre Elliott,DB,ACT,29
George Fant,OL,ACT,29
Nolan Frese,OL,ACT,29
Garry Gilliam,OL,ACT,29
Mark Glowinski,OL,ACT,29
Jimmy Graham,TE,ACT,29
Steven Hauschka,K,ACT,29
Joey Hunt,OL,ACT,29
Germain Ifedi,OL,ACT,29
Stanley Jean-Baptiste,DB,RES,29
Quinton Jefferson,DL,RES,29
Jermaine Kearse,WR,ACT,29
Jeremy Lane,DB,ACT,29
Tyler Lockett,WR,ACT,29
Tre Madden,RB,RES,29
Cassius Marsh,LB,ACT,29
Kelcie McCray,DB,ACT,29
Tony McDaniel,DL,ACT,29
Dewey McDonald,LB,ACT,29
Tanner McEvoy,WR,ACT,29
Christine Michael,RB,ACT,29
Damontre Moore,DL,ACT,29
Mike Morgan,LB,RES,29
Rees Odhiambo,OL,ACT,29
Kevin Pierre-Louis,LB,ACT,29
Tyvis Powell,DB,ACT,29
C.J. Prosise,RB,ACT,29
Thomas Rawls,RB,ACT,29
Jarran Reed,DL,ACT,29
Paul Richardson,WR,ACT,29
Ahtyba Rubin,DL,ACT,29
Jon Ryan,P,ACT,29
Mohammed Seisay,DB,RES,29
DeShawn Shead,DB,ACT,29
Richard Sherman,DB,ACT,29
Ronnie Shields,TE,RES,29
Sealver Siliga,DL,ACT,29
Tyler Slavin,WR,RES,29
Garrison Smith,DL,RES,29
Joe Sommers,TE,RES,29
Bradley Sowell,OL,ACT,29
Steven Terrell,DB,ACT,29
Earl Thomas,DB,ACT,29
Neiko Thorpe,DB,ACT,29
Jordan Tripp,LB,ACT,29
Will Tukuafu,RB,ACT,29
Nick Vannett,TE,ACT,29
Bobby Wagner,LB,ACT,29
J'Marcus Webb,OL,ACT,29
Brandon Williams,TE,ACT,29
Luke Willson,TE,ACT,29
Russell Wilson,QB,ACT,29
K.J. Wright,LB,ACT,29
Jude Adjei-Barimah,DB,ACT,30
Roberto Aguayo,K,ACT,30
Kwon Alexander,LB,ACT,30
Bryan Anger,P,ACT,30
Robert Ayers,DL,ACT,30
Peyton Barber,RB,ACT,30
Caleb Benenoch,OL,ACT,30
Devante Bond,LB,RES,30
Cameron Brate,TE,ACT,30
Gosder Cherilus,OL,ACT,30
Chris Conte,DB,ACT,30
Alan Cross,RB,ACT,30
Lavonte David,LB,ACT,30
Andrew DePaola,OL,ACT,30
Demar Dotson,OL,ACT,30
Mike Evans,WR,ACT,30
William Gholston,DL,ACT,30
Adarius Glanton,LB,ACT,30
Mike Glennon,QB,ACT,30
Ryan Griffin,QB,ACT,30
Brent Grimes,DB,ACT,30
Vernon Hargreaves,DB,ACT,30
Joe Hawley,OL,ACT,30
John Hughes,DL,ACT,30
Adam Humphries,WR,ACT,30
Vincent Jackson,WR,RES,30
George Johnson,DL,RES,30
Howard Jones,DL,ACT,30
Davonte Lambert,DL,ACT,30
Cameron Lynch,LB,ACT,30
Ali Marpet,OL,ACT,30
Doug Martin,RB,ACT,30
Freddie Martino,WR,ACT,30
Gerald McCoy,DL,ACT,30
Clinton McDonald,DL,ACT,30
Bradley McDougald,DB,ACT,30
Louis Murphy,WR,PUP,30
Brandon Myers,TE,ACT,30
Kevin Pamphile,OL,ACT,30
Josh Robinson,DB,ACT,30
Jacquizz Rodgers,RB,ACT,30
Russell Shepard,WR,ACT,30
Cecil Shorts,WR,ACT,30
Charles Sims,RB,RES,30
Antone Smith,RB,ACT,30
Daryl Smith,LB,ACT,30
Donovan Smith,OL,ACT,30
Evan Smith,OL,ACT,30
Jacquies Smith,DL,RES,30
Ryan Smith,DB,ACT,30
Akeem Spence,DL,ACT,30
Noah Spence,DL,ACT,30
Luke Stocker,TE,ACT,30
J.R. Sweezy,OL,PUP,30
Keith Tandy,DB,ACT,30
Alterraun Verner,DB,ACT,30
Channing Ward,DL,ACT,30
Leonard Wester,OL,ACT,30
Jameis Winston,QB,ACT,30
Jace Amaro,TE,ACT,31
Antonio Andrews,RB,ACT,31
David Bass,LB,ACT,31
Byron Bell,OL,RES,31
Angelo Blackson,DL,ACT,31
Valentino Blake,DB,ACT,31
Beau Brinkley,OL,ACT,31
Kevin Byard,DB,ACT,31
Jurrell Casey,DL,ACT,31
Matt Cassel,QB,ACT,31
Jack Conklin,OL,ACT,31
Perrish Cox,DB,ACT,31
Kevin Dodd,LB,ACT,31
Harry Douglas,WR,ACT,31
Anthony Fasano,TE,ACT,31
Jalston Fowler,RB,ACT,31
Derrick Henry,RB,ACT,31
Austin Johnson,DL,ACT,31
Rashad Johnson,DB,ACT,31
Ben Jones,OL,ACT,31
DaQuan Jones,DL,ACT,31
Dennis Kelly,OL,ACT,31
Brett Kern,P,ACT,31
Josh Kline,OL,ACT,31
Karl Klug,DL,ACT,31
Taylor Lewan,OL,ACT,31
Marc Mariani,WR,ACT,31
Marcus Mariota,QB,ACT,31
Josue Matias,OL,RES,31
Rishard Matthews,WR,ACT,31
Tre McBride,WR,ACT,31
Brice McCain,DB,ACT,31
Jason McCourty,DB,ACT,31
Derrick Morgan,LB,ACT,31
DeMarco Murray,RB,ACT,31
Bennett Okotcha,DB,RES,31
Brian Orakpo,LB,ACT,31
Nate Palmer,LB,ACT,31
Cody Riggs,DB,ACT,31
Curtis Riley,DB,ACT,31
Brian Schwenke,OL,ACT,31
Da'Norris Searcy,DB,ACT,31
Tajae Sharpe,WR,ACT,31
LeShaun Sims,DB,ACT,31
Quinton Spain,OL,ACT,31
Sean Spence,LB,ACT,31
Daimion Stafford,DB,ACT,31
Ryan Succop,K,ACT,31
Phillip Supernaw,TE,ACT,31
Sebastian Tretola,OL,ACT,31
Delanie Walker,TE,ACT,31
Aaron Wallace,LB,ACT,31
Chance Warmack,OL,RES,31
Avery Williamson,LB,ACT,31
Al Woods,DL,ACT,31
Wesley Woodyard,LB,ACT,31
Kendall Wright,WR,ACT,31
Chris Baker,DL,ACT,32
Houston Bates,LB,ACT,32
Will Blackmon,DB,ACT,32
Kevin Bowen,OL,RES,32
Bashaud Breeland,DB,ACT,32
Mack Brown,RB,ACT,32
David Bruton,DB,RES,32
Derek Carrier,TE,PUP,32
Will Compton,LB,ACT,32
Kirk Cousins,QB,ACT,32
Su'a Cravens,LB,ACT,32
Jamison Crowder,WR,ACT,32
Steven Daniels,LB,RES,32
Vernon Davis,TE,ACT,32
Reggie Diggs,WR,RES,32
Josh Doctson,WR,RES,32
Quinton Dunbar,DB,ACT,32
Deshazor Everett,DB,ACT,32
Mason Foster,LB,ACT,32
Kendall Fuller,DB,ACT,32
Pierre Garcon,WR,ACT,32
Terence Garvin,LB,ACT,32
Kedric Golston,DL,RES,32
Ryan Grant,WR,ACT,32
DeAngelo Hall,DB,RES,32
Maurice Harris,WR,ACT,32
Ziggy Hood,DL,ACT,32
Dustin Hopkins,K,ACT,32
Duke Ihenacho,DB,ACT,32
Matthew Ioannidis,DL,ACT,32
DeSean Jackson,WR,ACT,32
Tanard Jackson,DB,SUS,32
Ricky Jean Francois,DL,ACT,32
Cullen Jenkins,DL,ACT,32
Matt Jones,RB,ACT,32
Rob Kelley,RB,ACT,32
Ryan Kerrigan,LB,ACT,32
Arie Kouandjio,OL,ACT,32
Anthony Lanier,DL,ACT,32
Shawn Lauvao,OL,ACT,32
Kory Lichtensteiger,OL,RES,32
Spencer Long,OL,ACT,32
Keith Marshall,RB,RES,32
Colt McCoy,QB,ACT,32
Morgan Moses,OL,ACT,32
Trent Murphy,DL,ACT,32
Josh Norman,DB,ACT,32
Ty Nsekhe,OL,ACT,32
Vinston Painter,OL,ACT,32
Niles Paul,TE,ACT,32
Dashaun Phillips,DB,ACT,32
Silas Redd,RB,SUS,32
Jordan Reed,TE,ACT,32
Rashad Ross,WR,ACT,32
Brandon Scherff,OL,ACT,32
Preston Smith,LB,ACT,32
Martrell Spaight,LB,ACT,32
Nate Sudfeld,QB,ACT,32
John Sullivan,OL,ACT,32
Nick Sundberg,OL,ACT,32
Chris Thompson,RB,ACT,32
Greg Toler,DB,ACT,32
Tress Way,P,ACT,32
Donte Whitner,DB,ACT,32
Trent Williams,OL,SUS,32
